,ADJOE,WAB,EFG_O,TOR,ORB,DRB,TORD,ADJDE,EFG_D,FTRD,ADJ_T,FTR,3P_D,2P_O,3P_O,W:G
2062,116.1,3.2,52.7,17.2,29.8,29.4,18.4,100.6,51.5,28.8,70.9,42.3,32.4,51.4,36.4,0.657
2063,111.6,4.2,51.4,19.4,34.1,24.8,14.1,93.3,45.9,26.6,67.7,32.8,31.9,50.8,34.9,0.676
2064,110.4,2.7,48.2,17.1,31.4,28.4,16.9,96.3,49.5,28.2,68.8,41.6,34.0,48.5,31.7,0.611
2065,107.8,0.9,50.3,18.7,27.6,25.9,18.2,93.8,48.3,31.8,67.2,33.7,32.7,49.7,34.1,0.571
2066,113.6,9.0,49.4,19.2,34.9,31.6,17.5,90.6,44.6,33.8,67.2,42.6,31.5,46.4,37.9,0.75
2067,120.0,6.5,55.0,14.1,25.7,31.6,19.5,96.2,49.0,25.6,69.6,27.6,34.6,51.8,40.0,0.686
2068,114.6,0.9,51.2,19.7,37.9,29.4,18.6,99.2,49.1,36.5,66.6,32.3,34.5,51.2,34.1,0.588
2069,112.9,8.3,52.6,18.8,30.1,27.9,18.2,92.4,47.8,27.8,71.5,32.5,33.6,52.6,35.0,0.722
2070,110.5,2.5,50.4,17.0,25.8,27.8,17.3,93.1,47.5,23.1,70.3,31.3,33.3,49.7,34.6,0.588
2071,108.5,3.5,48.4,17.0,34.7,25.3,19.5,88.6,46.7,33.4,63.9,40.8,30.7,46.3,35.6,0.676
2072,112.6,3.7,51.3,19.2,34.3,31.0,20.2,93.5,47.1,44.1,64.6,43.9,36.2,50.5,35.3,0.667
2073,121.9,11.3,55.3,16.3,32.5,31.2,21.6,91.1,45.5,30.4,64.7,41.8,30.5,53.0,38.9,0.917
2074,118.2,2.0,52.6,14.5,32.2,27.5,18.6,98.6,49.7,35.8,69.2,39.3,33.8,49.9,39.3,0.667
2075,108.7,3.4,48.0,16.1,30.4,30.3,20.6,95.4,49.3,28.0,69.3,37.3,32.3,48.0,32.1,0.686
2076,117.0,7.7,51.4,17.4,35.2,26.0,19.3,94.3,47.8,33.6,72.4,41.7,31.1,49.8,36.3,0.824
2077,122.2,11.1,57.5,17.1,30.2,27.8,20.1,92.5,48.1,22.1,65.6,35.0,31.1,59.2,36.9,0.889
2078,116.1,1.7,54.0,15.7,27.6,24.6,19.5,95.3,51.9,35.3,69.1,26.1,37.3,54.3,35.7,0.6
2079,117.8,2.5,52.9,17.8,34.3,28.4,17.7,98.2,50.3,29.8,70.7,35.2,33.8,52.0,36.5,0.647
2080,120.9,8.8,55.9,17.2,30.2,23.1,15.7,97.7,49.9,25.6,71.7,41.0,33.4,55.9,37.2,0.829
2081,114.6,3.6,53.2,16.9,30.3,27.7,18.0,98.9,50.4,28.2,65.1,34.4,34.3,53.7,35.2,0.722
2082,109.2,-0.6,55.9,17.2,25.2,26.4,20.5,99.6,48.9,32.7,63.5,26.7,33.3,56.4,36.8,0.879
2083,106.9,0.8,51.9,18.1,30.4,26.4,19.8,95.0,44.9,40.2,71.4,45.4,30.0,54.1,32.2,0.812
2084,107.2,0.7,51.3,17.5,33.7,27.0,16.7,97.6,44.1,33.0,66.6,28.7,33.9,50.1,35.9,0.861
2085,102.7,-7.5,47.6,20.1,34.2,33.1,19.7,100.1,47.6,33.6,65.3,35.7,31.9,46.6,33.2,0.543
2086,103.9,-3.2,51.7,17.1,28.7,25.7,19.4,99.5,49.4,42.4,68.5,34.9,34.7,47.8,39.2,0.697
2087,111.2,2.0,54.1,15.6,30.1,23.8,19.8,96.6,47.9,38.2,65.8,30.0,32.8,53.6,36.9,0.886
2088,108.8,-2.5,54.7,17.2,22.4,32.3,18.4,102.5,49.9,28.9,75.9,33.1,35.0,55.5,35.9,0.714
2089,109.1,-0.1,52.2,19.9,39.3,24.3,17.8,95.6,46.7,33.3,66.8,41.7,32.7,51.4,36.0,0.759
2090,114.5,-1.3,54.8,16.5,31.9,29.1,18.1,102.7,48.8,39.5,73.8,29.9,33.1,54.3,37.1,0.771
2091,113.6,5.5,53.4,16.0,31.7,26.9,20.3,95.3,47.3,31.9,74.9,32.7,29.3,55.7,33.7,0.914
2092,115.4,5.3,55.9,17.8,27.0,26.9,19.2,93.0,45.6,27.0,58.5,39.8,32.1,53.3,39.8,0.886
2093,109.7,-2.1,53.2,15.2,17.7,27.4,18.5,96.7,48.7,24.8,63.7,34.1,32.4,51.3,37.2,0.629
2094,110.3,0.2,48.9,14.7,31.7,23.6,23.2,87.8,44.7,45.4,66.8,37.4,32.7,49.2,32.3,0.735
2095,117.2,4.1,54.2,16.2,34.2,24.2,19.3,92.2,43.8,35.1,70.0,40.4,31.2,50.7,40.2,0.886
2096,103.1,1.3,46.6,18.6,35.7,29.7,21.1,87.5,43.5,25.7,61.2,36.2,30.6,45.9,32.0,0.743
2097,110.4,1.2,54.8,17.2,32.0,30.7,19.4,98.6,46.5,27.4,70.2,33.5,28.9,56.2,34.9,0.903
2098,114.3,3.0,52.3,16.9,30.2,31.5,16.7,99.1,48.0,35.4,66.9,29.1,33.2,50.8,36.9,0.714
2099,115.8,5.6,55.1,18.2,29.2,27.8,15.3,97.3,48.0,23.0,66.9,37.9,37.1,55.5,36.3,0.743
2100,113.3,1.3,52.2,15.7,31.0,31.4,17.9,100.6,50.1,24.0,70.1,36.8,36.8,51.0,36.2,0.722
2101,105.6,3.1,52.1,19.8,29.1,34.9,24.2,93.1,47.5,34.0,67.3,34.7,33.4,51.9,35.0,0.75
2102,109.5,-3.0,52.0,16.3,30.0,34.8,23.2,98.0,45.8,39.8,63.2,37.7,33.1,53.4,32.2,0.706
2103,107.6,2.1,51.9,15.6,26.7,29.5,21.0,96.7,45.9,38.3,63.8,31.5,30.9,48.9,38.2,0.848
2104,116.4,4.0,57.5,16.1,31.8,25.2,19.1,97.1,49.9,31.8,67.1,27.8,32.6,53.9,41.4,0.938
2105,113.2,3.9,50.0,16.9,35.7,34.6,22.3,96.0,48.3,38.8,69.9,37.3,35.2,48.8,34.9,0.75
2106,123.2,5.0,53.5,16.2,37.5,31.9,18.0,95.1,44.5,40.8,68.2,37.8,32.6,52.9,36.6,0.75
2107,114.9,3.9,51.4,16.6,31.9,34.2,18.5,99.8,47.8,39.1,71.0,38.1,33.2,50.0,36.5,0.722
2108,107.9,-1.1,51.9,20.3,29.4,30.9,18.7,95.3,47.8,36.5,69.9,41.9,32.8,53.5,32.6,0.556
2109,114.0,4.3,50.8,16.4,32.1,28.0,20.7,96.9,49.7,38.1,73.8,39.8,35.1,48.7,35.7,0.765
2110,115.2,1.4,50.8,14.3,28.7,30.5,20.0,93.9,48.7,32.4,68.5,32.6,35.2,47.6,37.0,0.618
2111,114.2,6.4,50.8,17.9,33.4,31.1,20.4,92.0,46.7,37.6,67.1,35.5,31.8,47.3,38.0,0.743
2112,110.3,0.7,49.8,17.9,30.6,32.2,22.4,91.6,48.1,33.6,64.3,29.9,31.6,49.5,33.4,0.556
2113,110.3,-1.2,54.8,17.7,33.5,30.7,25.9,96.5,49.5,40.2,68.2,34.3,32.8,54.5,36.9,0.8
2114,118.0,3.9,57.8,17.5,33.1,21.9,15.3,93.8,45.3,26.6,61.2,27.8,30.0,56.9,39.4,0.853
2115,116.4,8.1,52.4,16.2,35.0,26.2,18.2,93.0,44.7,35.7,65.1,46.9,31.1,52.3,35.0,0.971
2116,119.2,6.9,54.2,19.1,37.3,28.8,16.4,95.6,47.1,45.5,68.2,48.3,35.5,55.5,34.0,0.714
2117,115.2,8.3,53.6,17.3,32.6,28.7,20.0,92.5,46.3,38.6,67.6,44.5,35.3,53.8,35.6,0.853
2118,125.2,5.6,58.9,15.0,27.7,27.8,14.8,101.9,48.5,33.0,65.4,33.9,34.2,56.3,41.4,0.771
2119,114.2,7.9,48.2,14.8,38.1,31.5,21.9,92.8,48.0,36.7,61.5,38.2,34.5,47.7,33.1,0.824
2120,104.9,3.8,49.6,18.6,28.8,29.0,21.0,90.4,44.4,35.6,67.5,40.3,29.6,50.5,31.7,0.788
2121,113.4,4.2,49.9,16.9,38.1,31.3,19.3,94.7,47.0,41.4,70.8,42.9,31.7,49.7,33.6,0.706
2122,118.1,2.6,53.5,16.1,32.2,31.9,18.9,100.0,49.1,47.8,69.3,43.8,32.4,51.0,38.9,0.706
2123,112.4,3.6,47.4,17.5,39.6,30.2,16.3,96.7,46.5,41.0,68.7,43.4,35.2,46.9,32.7,0.686
2124,113.6,4.0,55.2,17.4,30.6,29.5,17.4,93.3,44.6,38.6,66.5,41.2,31.8,53.6,39.0,0.8
2125,112.6,2.8,51.9,18.6,35.8,33.3,20.3,97.0,48.4,33.8,69.5,39.5,31.0,52.7,33.0,0.697
2126,117.1,4.1,50.7,16.3,37.2,29.0,19.2,94.0,46.7,36.4,63.8,44.3,32.6,50.1,35.1,0.722
2127,111.9,2.2,52.1,17.6,32.3,29.3,21.1,95.2,46.2,36.3,65.5,48.4,32.7,49.7,38.6,0.839
2128,113.9,0.2,54.5,15.6,30.6,27.9,17.1,103.0,49.8,40.2,64.0,41.6,37.8,55.4,34.7,0.767
2129,112.0,1.7,52.3,16.9,38.2,28.9,23.6,101.6,50.5,50.7,63.5,39.9,34.7,52.3,34.9,0.909
2130,109.6,-2.8,54.0,17.5,32.0,31.1,19.0,101.8,46.8,41.0,65.2,37.3,31.0,51.6,38.8,0.727
2131,118.9,7.6,54.9,17.2,37.8,29.8,20.8,90.2,44.9,29.9,65.1,40.8,32.9,55.0,36.5,0.912
2132,108.0,3.8,50.4,17.6,27.9,29.1,23.6,87.5,45.5,35.0,64.7,44.0,33.1,50.0,34.0,0.8
2133,113.8,2.6,51.3,16.9,36.6,34.7,28.5,92.1,49.9,40.3,68.1,29.8,32.9,50.5,35.1,0.75
2134,109.2,4.7,50.7,20.2,35.9,26.3,17.4,93.0,46.7,36.1,64.7,38.4,33.2,50.2,34.3,0.743
2135,106.1,4.5,52.4,20.7,35.6,31.1,22.1,90.2,45.5,34.9,69.3,37.2,33.0,51.1,37.2,0.861
2136,106.0,0.4,48.5,18.1,31.8,27.9,18.2,89.5,44.7,28.9,66.8,35.3,31.8,48.3,32.7,0.656
2137,109.8,2.4,47.5,17.6,33.6,33.0,21.7,92.7,48.7,36.0,66.1,31.0,34.1,47.4,31.7,0.618
2138,116.4,3.5,58.2,18.9,28.8,27.2,16.1,95.0,45.9,26.1,65.2,34.2,31.2,55.7,41.4,0.778
2139,116.6,1.9,49.2,17.2,41.4,23.2,16.5,98.4,48.6,36.4,64.8,44.1,34.1,48.4,34.1,0.727
2140,111.6,2.5,49.3,17.2,34.6,31.6,21.5,93.0,48.0,27.1,71.4,28.2,34.4,46.3,37.2,0.686
2141,110.7,1.5,49.0,15.9,30.8,31.4,20.1,96.9,49.0,34.1,66.8,35.6,35.3,48.8,32.8,0.706
2142,117.2,0.7,53.8,18.5,34.2,28.5,18.6,98.3,48.0,32.7,69.6,33.0,31.1,51.9,37.4,0.657
2143,112.6,2.1,49.3,21.6,43.6,33.2,20.2,92.5,45.6,36.7,64.1,41.6,33.9,48.8,33.7,0.618
2144,105.4,0.5,48.0,18.9,32.5,30.7,16.8,92.3,44.3,32.5,66.5,31.2,33.6,48.8,30.2,0.636
2145,110.0,1.6,49.1,15.9,34.1,31.8,21.5,95.6,46.4,31.1,70.9,38.8,31.3,49.4,32.4,0.75
2146,104.9,-2.6,54.3,20.8,25.6,31.4,20.9,99.9,49.2,31.2,64.7,49.6,33.3,51.5,39.8,0.655
2147,118.3,1.7,55.4,14.1,29.6,30.4,17.0,102.2,49.3,34.6,67.2,28.5,30.0,53.1,38.7,0.742
2148,108.4,3.0,48.7,15.7,31.8,30.6,23.5,94.0,49.5,37.8,67.2,37.3,34.5,46.9,34.3,0.722
2149,105.5,2.4,51.6,18.6,28.7,24.2,18.0,92.6,46.9,32.8,68.5,40.8,34.9,51.5,34.4,0.758
2150,111.6,1.5,53.6,16.9,25.6,27.4,20.9,97.0,47.7,35.2,69.6,43.4,32.3,51.0,38.4,0.774
2151,108.1,1.3,51.0,17.8,31.3,27.5,21.0,95.9,47.5,40.9,70.1,36.4,33.8,51.5,33.1,0.743
2152,117.0,-2.9,57.4,14.5,22.6,23.4,16.2,102.3,51.2,29.6,65.5,24.6,35.0,56.5,38.9,0.636
2153,109.6,1.4,51.6,16.3,29.3,29.1,20.4,99.7,49.0,38.4,70.4,40.5,32.0,48.5,38.6,0.765
2154,101.3,-3.2,46.7,19.3,36.0,25.1,19.4,95.7,46.9,33.5,67.7,39.4,31.4,47.2,30.4,0.639
2155,104.6,1.1,50.1,20.0,31.0,30.6,23.4,87.6,43.5,36.6,69.7,35.7,28.5,53.1,30.5,0.758
2156,113.9,1.8,51.1,17.5,36.9,27.5,16.9,96.9,50.0,32.4,66.3,36.1,35.4,50.4,35.0,0.625
2157,110.8,2.9,51.0,19.5,33.4,28.2,18.3,93.1,47.6,28.7,64.6,34.3,33.0,49.8,35.6,0.636
2158,118.4,3.3,56.9,17.2,23.4,30.5,16.5,102.5,51.0,27.3,70.0,40.9,36.3,54.6,40.3,0.667
2159,113.3,2.7,53.1,16.8,29.1,28.2,18.8,96.6,49.0,28.1,68.2,29.1,32.8,52.2,36.4,0.688
2160,115.6,0.9,53.4,16.8,33.4,32.0,20.4,101.3,51.6,33.7,72.8,34.2,31.6,52.1,37.2,0.636
2161,114.6,11.3,52.7,14.0,27.0,25.6,20.9,86.7,44.3,26.2,60.5,24.5,31.0,50.1,38.3,0.912
2162,115.2,1.3,57.7,17.0,23.9,29.4,18.6,98.6,50.4,29.4,70.2,36.5,34.7,57.3,38.8,0.636
2163,112.9,2.3,50.9,17.5,29.1,25.9,16.1,93.1,46.7,32.0,68.6,34.9,32.0,50.6,34.2,0.588
2164,110.5,0.4,49.6,18.5,30.2,33.4,23.1,94.2,48.1,34.3,67.3,36.8,32.9,49.3,33.3,0.588
2165,104.9,-3.3,49.9,18.8,32.6,26.0,20.1,102.2,49.6,30.4,61.3,39.0,36.2,47.9,35.8,0.727
2166,104.6,-1.1,52.2,17.3,34.8,26.0,18.4,99.2,47.6,27.6,67.8,32.2,34.1,50.7,37.2,0.774
2167,110.0,0.7,55.3,17.0,29.8,27.1,19.6,98.2,48.6,26.5,65.8,34.3,34.9,55.5,36.7,0.853
2168,107.0,-1.0,52.6,16.8,27.3,22.2,19.1,98.1,48.7,27.5,66.7,35.9,35.1,51.6,35.9,0.818
2169,111.1,3.1,52.1,19.5,36.6,29.2,20.3,94.6,45.7,31.2,63.6,43.8,32.7,51.3,36.3,0.788
2170,110.0,0.3,49.3,16.3,36.7,30.6,20.3,93.5,45.6,27.0,66.0,33.2,35.7,47.7,34.8,0.667
2171,106.3,-0.1,47.0,13.8,29.1,29.7,16.2,97.4,46.4,28.7,66.5,26.6,31.2,44.9,33.7,0.636
2172,120.0,6.4,54.6,16.9,37.2,26.4,18.3,94.1,46.0,24.6,64.8,36.0,32.1,51.0,40.6,0.857
2173,120.9,3.4,55.1,16.5,35.4,22.6,16.3,102.7,49.4,33.2,70.1,34.8,36.3,53.8,38.1,0.758
2174,112.3,5.8,49.0,16.0,37.4,29.3,20.9,93.8,48.6,30.5,65.0,37.6,35.5,47.6,34.5,0.8
2175,102.9,-8.4,51.5,17.2,31.7,27.5,15.9,102.4,47.7,35.3,68.0,37.3,31.2,51.5,34.2,0.548
2176,107.8,-1.7,53.9,17.9,33.8,29.6,17.4,103.4,49.3,35.9,67.2,33.8,31.0,55.4,33.7,0.839
2177,103.2,-3.2,51.5,20.0,27.4,24.3,19.9,101.8,52.0,38.4,75.9,40.6,33.8,53.2,32.7,0.767
2178,119.5,-0.3,54.4,17.2,35.3,31.5,15.9,103.0,50.3,32.8,67.2,32.7,32.5,50.2,40.6,0.588
2179,110.5,1.0,50.3,19.9,36.5,30.9,17.6,93.9,45.4,38.4,65.0,41.7,35.1,50.9,32.7,0.618
2180,113.4,0.8,54.5,14.5,24.8,26.4,17.9,99.4,51.4,27.0,66.3,27.8,34.7,52.6,38.0,0.629
2181,122.5,7.2,56.3,17.6,37.1,24.3,14.2,96.0,43.3,34.1,67.6,30.0,31.0,51.4,43.4,0.829
2182,117.2,4.4,53.6,17.7,35.0,23.4,13.7,93.4,44.3,28.1,68.9,35.4,31.4,52.8,36.7,0.743
2183,113.4,3.7,52.4,19.0,30.4,32.3,18.0,97.9,47.5,32.6,68.6,38.5,34.2,51.0,36.3,0.75
2184,109.3,3.7,48.7,16.1,29.7,30.2,17.6,92.9,45.1,29.2,70.9,39.6,30.9,47.5,34.3,0.706
2185,108.2,6.3,51.1,14.6,24.5,26.5,17.2,88.6,45.2,25.8,65.0,27.3,31.5,49.7,35.9,0.676
2186,116.3,5.0,49.8,20.1,41.9,31.5,19.3,92.7,45.8,32.1,62.1,38.6,29.8,46.1,38.2,0.697
2187,116.9,7.0,54.3,15.8,28.3,29.6,18.5,95.6,47.6,24.0,69.8,36.5,34.7,54.3,36.2,0.735
2188,110.7,0.2,50.2,18.5,26.9,32.6,21.1,95.4,46.5,42.1,64.0,39.0,34.4,49.2,34.6,0.548
2189,110.3,0.9,49.1,20.1,37.9,28.6,14.0,90.7,42.1,34.8,62.8,36.6,34.7,48.3,33.8,0.588
2190,119.3,3.5,51.6,18.6,40.0,28.8,19.8,99.2,51.2,38.6,67.4,38.6,36.9,49.8,37.4,0.636
2191,112.2,3.2,49.4,15.4,30.7,32.0,18.5,95.6,47.7,38.4,66.3,39.5,34.5,48.5,34.1,0.606
2192,113.1,1.3,50.0,17.8,31.3,32.3,19.0,98.9,49.6,32.9,67.2,42.2,35.6,49.2,34.6,0.594
2193,114.8,7.4,49.8,20.0,42.0,27.1,25.0,90.4,48.4,55.3,70.9,46.2,33.1,50.3,32.5,0.743
2194,112.2,1.7,52.7,19.1,29.5,32.3,22.1,94.2,49.6,33.4,67.2,41.1,38.2,51.8,36.2,0.6
2195,126.8,3.3,54.0,18.2,38.3,31.9,20.3,102.3,53.2,45.4,72.9,37.4,36.4,50.4,40.3,0.625
2196,114.6,1.1,53.5,17.3,28.4,30.0,16.8,99.5,51.0,25.6,76.7,33.2,36.2,53.3,35.9,0.562
2197,119.5,2.2,56.5,17.8,34.2,26.1,17.4,100.5,52.3,30.5,70.0,34.1,37.6,55.1,39.4,0.636
2198,109.3,1.4,50.0,17.0,29.4,29.1,18.0,93.7,48.3,26.2,66.6,33.0,33.2,51.2,32.0,0.559
2199,118.4,4.3,54.7,16.3,28.3,30.1,18.8,96.6,48.4,23.6,69.1,30.0,33.6,55.0,36.2,0.657
2200,108.0,6.5,49.4,17.4,28.3,25.7,22.8,87.8,48.2,30.7,64.9,30.6,31.4,48.9,33.4,0.735
2201,111.6,3.7,48.4,18.1,35.2,29.0,19.7,93.7,48.2,39.3,65.7,40.7,33.3,48.9,31.3,0.647
2202,110.6,2.3,49.3,15.7,27.6,35.4,19.5,94.7,46.4,33.3,67.0,35.7,32.6,48.2,34.5,0.625
2203,110.8,5.3,49.8,19.4,34.7,30.8,19.5,91.4,45.4,33.8,70.4,40.4,31.7,48.8,34.7,0.735
2204,114.5,4.3,57.6,17.1,24.2,29.6,19.3,95.2,49.9,29.3,72.7,27.9,33.0,56.4,39.8,0.735
2205,121.8,0.6,57.5,17.3,27.1,29.2,18.3,101.8,52.2,35.7,71.5,31.0,36.8,52.7,42.9,0.594
2206,108.9,2.7,49.9,19.5,35.7,25.4,17.5,95.6,49.0,36.1,68.9,37.6,34.1,49.6,33.8,0.636
2207,116.2,2.0,57.4,15.6,22.5,24.6,15.8,97.4,50.1,24.8,72.3,26.5,33.6,58.7,37.2,0.656
2208,108.4,1.9,49.6,17.4,28.9,29.0,19.0,95.9,50.3,31.8,68.3,38.6,32.2,49.5,33.2,0.6
2209,111.7,2.7,53.5,19.4,29.4,26.1,16.6,95.9,46.3,35.9,70.5,35.1,32.4,50.0,38.8,0.706
2210,107.9,-0.4,49.9,17.5,29.5,29.2,19.8,96.9,49.6,32.8,70.4,34.5,34.0,50.6,32.4,0.588
2211,110.1,-2.6,55.1,15.9,29.3,30.7,17.8,107.6,52.3,36.0,68.5,35.2,38.7,52.2,39.3,0.719
2212,101.7,-3.7,54.5,19.6,25.9,25.6,15.6,99.5,47.4,28.1,67.7,45.7,35.6,55.3,35.5,0.719
2213,103.1,-5.3,53.4,18.3,26.0,27.8,19.6,102.7,50.7,39.7,72.5,36.1,34.8,51.4,38.7,0.759
2214,106.7,-1.1,51.2,17.4,33.5,26.1,21.2,98.4,48.4,41.4,69.1,38.3,35.2,51.4,33.7,0.812
2215,106.2,-3.2,56.1,17.3,27.4,24.9,19.2,103.2,50.1,37.3,68.0,31.6,34.4,55.6,37.8,0.788
2216,104.5,-5.1,50.0,17.5,34.8,28.0,16.9,103.0,47.7,35.0,64.1,38.9,33.8,48.1,35.9,0.667
2217,101.2,-6.3,49.6,18.6,31.6,29.3,22.2,99.4,49.3,33.0,71.0,41.8,29.6,50.2,32.1,0.625
2218,105.3,-1.8,53.5,17.8,26.3,28.4,18.6,101.3,46.7,34.5,72.3,38.2,32.1,50.9,37.9,0.839
2219,101.3,-6.5,49.3,18.7,32.0,28.0,20.2,102.8,50.1,31.7,64.2,31.2,34.6,47.1,35.0,0.676
2220,106.0,-5.0,54.8,17.1,22.4,31.3,18.2,106.6,50.5,27.6,68.7,38.3,33.7,53.6,37.7,0.719
2221,105.1,-4.6,50.7,18.2,30.0,30.7,17.2,96.8,44.7,35.3,63.9,30.2,33.6,47.8,38.2,0.594
2222,97.4,-7.5,48.4,20.3,29.1,28.3,19.6,100.8,48.7,33.1,70.3,40.8,32.6,46.9,34.5,0.676
2223,101.6,-5.5,51.6,20.7,26.0,28.9,18.2,102.5,48.2,35.2,70.7,45.6,36.4,52.0,33.8,0.667
2224,107.0,-4.6,54.5,21.5,30.1,25.3,15.5,101.0,49.8,25.0,63.6,41.4,34.4,53.0,38.6,0.657
2225,109.5,-0.7,51.2,15.9,32.1,30.1,19.9,100.9,47.5,55.2,71.3,35.6,33.9,51.0,34.4,0.742
2226,117.7,1.5,55.0,13.9,32.5,28.5,20.1,105.0,53.2,39.6,71.5,30.8,34.0,55.7,36.1,0.879
2227,106.8,-2.1,52.7,15.1,25.5,27.9,17.8,104.3,49.9,32.1,66.0,36.6,34.6,52.0,35.9,0.812
2228,109.1,-2.8,56.5,16.6,22.7,24.6,16.7,102.5,52.1,27.8,67.5,34.3,33.7,55.8,38.2,0.676
2229,99.3,-1.8,47.2,17.8,32.1,24.8,18.5,94.6,45.6,32.4,65.9,28.9,32.4,44.1,34.9,0.743
2230,105.0,0.1,51.3,19.0,34.7,27.4,18.6,94.5,45.2,33.4,63.1,36.6,33.4,48.0,38.4,0.806
2231,106.9,-4.5,49.8,15.8,30.9,32.0,21.1,104.2,51.5,35.8,77.3,42.2,36.3,48.5,35.0,0.618
2232,105.5,-4.9,52.4,18.8,31.2,26.4,17.0,104.1,49.7,30.5,69.3,36.5,32.4,51.6,35.7,0.727
2233,99.4,-3.5,48.6,18.6,28.7,25.3,21.0,97.2,48.3,29.9,69.3,35.3,34.7,47.7,33.5,0.758
2234,107.8,-2.2,54.6,17.8,30.6,26.0,18.4,101.3,49.1,35.2,69.3,34.8,32.0,55.0,36.0,0.788
2235,102.4,-1.3,47.1,18.4,32.4,28.4,20.1,94.9,46.6,32.9,61.6,38.9,34.0,45.5,34.3,0.714
2236,107.6,-0.4,53.2,15.2,24.1,24.7,20.2,95.4,48.7,32.0,64.2,24.4,34.5,50.5,37.6,0.793
2237,103.6,-3.3,52.9,16.6,23.8,22.6,17.0,97.6,47.0,31.8,70.1,33.4,30.0,53.3,34.8,0.75
2238,110.5,-0.9,55.6,17.8,26.3,24.6,15.2,102.5,47.3,31.1,72.2,30.1,31.0,56.0,36.5,0.759
2239,109.1,-3.6,53.8,17.6,29.2,31.0,19.2,102.1,48.8,36.3,72.6,32.4,35.8,52.5,37.0,0.667
2240,109.3,-5.8,53.4,16.5,27.0,32.1,18.0,106.0,50.0,33.4,71.7,31.0,36.1,49.3,39.7,0.629
2241,108.8,-7.3,53.9,16.0,24.5,30.8,18.8,107.6,52.5,28.6,71.5,30.2,35.8,51.5,38.3,0.588
2242,105.2,-10.4,53.0,17.3,25.1,30.7,18.5,108.8,52.3,28.5,71.9,36.8,36.6,53.2,35.1,0.515
2243,109.1,-1.3,48.7,16.7,34.5,30.4,19.7,98.0,48.5,34.3,68.9,42.6,33.0,47.6,34.1,0.697
2244,105.1,-5.8,49.6,18.8,31.8,28.7,17.7,102.4,49.8,37.8,72.9,41.6,34.3,49.0,33.7,0.559
2245,104.1,-7.2,48.2,17.9,38.1,29.8,19.0,102.9,50.1,34.3,69.5,32.5,35.3,48.5,31.7,0.629
2246,94.8,-12.6,45.6,20.2,31.8,30.9,20.1,102.3,46.4,45.5,69.6,43.8,33.9,45.6,30.4,0.486
2247,98.2,-6.3,46.7,18.7,34.5,27.2,16.7,107.5,48.6,35.7,71.9,41.3,33.8,47.3,30.5,0.645
2248,101.1,-7.9,49.7,18.8,26.7,26.7,18.4,100.5,47.6,35.6,66.5,36.3,32.8,46.5,37.0,0.588
2249,102.1,-1.6,52.2,18.8,22.0,27.0,17.9,98.2,47.0,27.0,59.2,40.4,34.9,54.4,32.6,0.697
2250,106.3,-0.9,48.4,15.1,30.0,29.7,21.0,100.1,48.8,46.4,69.8,37.7,33.0,47.0,34.4,0.697
2251,113.7,1.7,52.5,15.5,30.4,26.3,15.9,100.7,48.3,28.2,71.0,41.3,31.0,49.2,38.2,0.8
2252,110.2,-1.5,51.7,17.0,31.6,25.0,19.0,94.9,48.6,29.6,70.0,35.1,33.2,52.0,34.1,0.688
2253,112.5,3.8,53.7,14.6,27.2,24.9,19.2,95.9,47.7,28.0,70.8,40.8,33.2,54.9,34.7,0.853
2254,111.3,2.0,53.9,18.2,32.0,22.3,17.3,96.8,46.5,34.3,69.6,36.7,35.3,54.2,35.7,0.824
2255,100.7,-8.6,50.1,19.8,31.0,35.9,21.8,103.3,49.3,37.6,66.0,35.5,34.1,47.4,37.5,0.571
2256,98.9,-7.9,51.0,19.2,23.1,34.8,21.7,101.8,49.9,32.6,68.3,32.4,34.1,49.4,35.8,0.556
2257,104.5,-9.3,54.2,19.7,29.5,33.2,20.2,110.3,52.0,29.4,68.0,35.7,35.3,51.0,40.1,0.636
2258,108.7,-4.7,56.5,20.3,28.9,29.6,18.5,106.8,51.3,28.2,67.6,32.2,34.3,56.4,37.7,0.656
2259,103.4,-11.3,51.3,20.2,31.9,30.0,18.6,109.1,53.8,31.3,70.5,47.0,36.4,51.0,34.7,0.471
2260,104.4,-8.0,52.6,20.7,31.2,28.5,16.6,104.2,49.4,34.4,65.0,33.4,37.8,50.8,37.2,0.606
2261,110.6,-0.4,55.0,17.6,32.9,27.6,18.0,100.8,47.2,30.5,67.8,37.3,30.9,54.4,37.2,0.867
2262,114.9,1.2,57.6,15.2,25.3,25.0,16.0,101.0,48.7,27.4,72.5,28.5,34.4,59.2,37.0,0.844
2263,116.1,3.4,53.6,18.2,35.0,24.9,16.0,95.7,46.2,29.3,69.1,43.8,31.6,52.2,38.1,0.735
2264,112.4,2.2,52.2,17.7,32.4,25.3,14.1,92.8,44.3,37.5,68.8,41.7,34.7,51.1,36.3,0.676
2265,107.8,0.7,48.4,18.8,34.8,24.8,15.4,95.2,46.8,35.7,69.9,40.5,35.3,43.9,38.6,0.636
2266,109.9,0.3,49.8,16.6,29.0,32.2,19.5,98.1,49.5,39.3,68.0,36.8,32.4,46.9,37.4,0.581
2267,113.7,0.2,52.2,16.6,32.1,31.6,16.7,98.7,47.3,28.3,72.1,35.1,32.5,49.4,38.7,0.618
